,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,Expected Evacuation Costs,Other.Dikes_Expected Annual Damage,Other.Dikes_Total Dike Investment Costs,Other.Dikes_Expected Number of Deaths
11,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,2,9,2,1,1,1,2,0,0,1,5,3,1,0,0,28109350.119659707,0.0,0.0,25037214.086173728,136672465.12943563,0.04043308467835266,4814.346257617266,24713466.829210963,323228758.9141929,0.007571608406782835
12,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,3,0,5,5,0,2,3,1,1,1,0,0,22674612.19534176,0.0,0.0,25037214.086173728,144318206.0816667,0.04267709788012403,4548.151091432341,5287898.242264421,235082101.02267203,0.0017717625568971866
13,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,3,3,1,0,4,7,8,2,4,0,2,4,3,0,0,17701182.393370774,593636.2749452346,0.0004128934372925586,30351526.042379983,42917549.30946592,0.04128873024507196,0.0,23842105.918850746,369522857.730742,0.016732820463723038
14,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,4,3,6,1,1,0,7,4,2,3,1,2,1,0,0,23831364.991512045,0.0,0.0,25037214.086173728,139521845.09140515,0.04123174354517623,4673.496683714759,16642247.709741257,350543825.1762585,0.004875785886129908
15,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,3,0,1,6,6,6,3,2,7,1,0,0,4,6,0,0,9695195.36216505,1313644.5201131904,7.476814416580867e-05,40273672.383724004,15503204.860460328,0.0016095667350114538,1008.2531897703827,0.0,400165715.7032725,0.0
16,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,5,0,2,0,3,3,0,0,3,0,0,6,0,2,8453407.696608048,0.0,0.0,74011736.27191554,6496723.845523733,0.005884427869251747,0.0,5118869.0591517445,172157169.2359948,0.004628689795980387
17,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,5,2,2,3,0,2,0,1,3,0,0,2,0,0,8453407.696608048,1423387.521727106,0.0009068744771998012,27578229.96765524,218556137.65787882,0.18245936019217193,0.0,3211350.549264227,235907776.92123133,0.002370666602233915
18,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,2,0,1,2,3,0,1,1,0,6,0,0,0,3,0,3,0.0,2020806.2307637609,0.00015025319775715526,63921995.57957761,53762780.74123305,0.006701882599029172,2931.315236035648,5157875.793716208,214138079.18199772,0.0007044413761609282
19,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,2,0,2,0,3,5,3,0,6,1,0,8,4,0,0,22980172.52035899,562376.7757159589,0.0001364784970331184,33377116.55719709,27966902.23820913,0.009761659247071255,1196.360599635775,11846056.958526503,249580399.48096776,0.0029863929366171563
20,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,4,0,3,1,3,2,1,3,2,1,0,6,3,0,0,19337348.34775413,531117.2764866829,0.0001243153566409157,30351526.042379983,62574596.01474893,0.019522901793454235,2192.5790968114884,12160252.432457166,303604454.1421639,0.0031445749562882003
21,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,7,4,1,1,5,0,1,4,0,1,3,6,0,0,0,29460091.538647782,0.0,0.0,0.0,270625580.48501736,0.21616195431833427,0.0,3154967.425597601,323279220.3476633,0.0022918162162927054
22,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,3,1,7,4,6,0,6,8,4,2,0,0,6,6,0,7332080.219521779,0.0,0.0,89542814.51096618,8426221.4210206,0.005884427869251747,0.0,0.0,404572901.2176303,0.0
23,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0.0,1938307.987305356,0.0008704995820974096,30351526.042379983,492809938.6398655,0.41243089419899415,0.0,77847347.80916707,32694901.094161935,0.06910171011137134
24,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,3,2,2,0,1,1,1,7,0,0,5,9,7,1,0,0,55359757.72033641,0.0,0.0,25037214.086173728,140954082.03046882,0.013907839773705681,9719.580952467795,16642247.709741257,230022181.7913273,0.0016252619620433025
25,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,7,2,0,2,0,1,4,7,0,0,0,0,0,0,0.0,2874111.1607875116,0.0014690765021280788,0.0,259210321.11612248,0.2063106830481258,0.0,28324101.19613484,246178109.20650092,0.021541739713283336
26,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,3,0,0,0,3,1,0,0,1,2,0,1,6320800.309666242,3376323.9369748733,0.0005379846543422141,54355764.74753119,182731088.4478618,0.054431813415169145,5980.239898702996,20982346.021809377,94492868.88455693,0.00902542872234981
27,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,3,5,4,0,3,0,5,1,6,6,0,0,0,0,5,0,0.0,627439.925123863,3.7384072082904336e-05,36676675.840294495,116460799.78571603,0.008975209041880226,6664.460271978671,11296496.352585247,316622728.6171826,0.0015729020795243855
28,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,2,1,7,5,7,4,8,7,5,7,0,0,0,49609514.85941385,0.0,0.0,0.0,265515665.47297454,0.21243012822930293,0.0,16691814.313232075,384604120.15732396,0.012018036227112722
29,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,2,2,2,3,0,1,4,0,0,15444563.06553661,0.0,0.0,33377116.55719709,31253260.660413876,0.026142120778245286,0.0,16541746.248482144,149030284.46151915,0.0148217761991097
30,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,3,0,3,0,2,0,5,0,1,0,0,0,0,0,6320800.309666242,713763.6940958467,0.00013891112511155883,0.0,448731102.35425836,0.13027034248401148,14478.891148625475,18475302.41590999,166292142.58747843,0.00815171293201786
31,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,4,4,0,5,0,2,7,0,7,0,0,2,0,0,0,7332080.219521779,1395795.6273527888,0.0006906408702273094,0.0,271765440.32248324,0.21668609882794768,0.0,0.0,290157784.06852496,0.0
32,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,3,6,3,6,0,0,2,0,0,3,0,0,0,0,0,8453407.696608048,0.0,0.0,0.0,455743370.76572573,0.3682017453991637,0.0,0.0,254885875.64090604,0.0
33,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,4,0,0,3,5,0,4,2,0,5,1,0,8,0,0,18545877.781152677,0.0,0.0,48463701.69719181,0.0,0.0,62.4943232602082,3195241.0853594774,213161557.52981424,0.0008453296513931137
34,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,2,7,1,3,9,9,6,7,4,0,3,2,1,0,0,16563094.679399516,2074796.7064973798,0.0007345382510640394,25037214.086173728,145795109.45052198,0.12047656741651108,0.0,3275788.40488323,550561266.6791918,0.0024607813290238706
35,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,2,0,0,2,0,0,7,0,4,0,7,2,7,5,0,0,42835394.08700434,0.0,0.0,36676675.840294495,5584363.355883623,0.0007516926782479706,1344.755018690953,26250067.789866332,136974033.05035716,0.0034249162294083054
36,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,3,0,3,1,0,1,2,0,3,2,0,1,0,1,0,0,6320800.309666242,686014.3556992138,4.343643312677705e-05,25037214.086173728,138386706.7678216,0.013666564770516955,10045.10575699899,24082085.390045967,209697425.03193942,0.0024001613389420893
37,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,6,7,2,5,2,7,1,10,0,0,7,1,0,0,14261651.781499248,4991984.525919021,0.0023488363972426207,25037214.086173728,143088670.7838477,0.1174349647837504,0.0,3195241.0853594774,459978224.9642429,0.002348137920536427
38,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,2,1,0,4,6,0,1,3,1,7,1,6,0,7,0,0,19337348.34775413,966461.5668867516,6.19340155938838e-05,44193513.54513965,10033215.49725581,0.0015033853564959412,584.6588629490973,0.0,280804967.2923306,0.0
39,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,11068771.68625446,2126506.3759674346,0.0003318108432482939,0.0,775150282.5061077,0.2245704761546416,26239.905703390927,72768662.1742442,47842699.56310011,0.028528863952990854
40,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,0,1,3,3,7,0,3,0,0,0,0,8453407.696608048,0.0,0.0,0.0,244749461.7519406,0.06909925953490223,9613.263467281275,65414783.04882402,244902374.8646602,0.020824426679739133
41,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,3,7,0,0,0,1,5,4,1,1,0,2,5,0,0,0,19170235.12681486,0.0,0.0,0.0,254608054.35479867,0.024262350949575212,19082.423057904227,42803825.6246535,241459817.5340814,0.004191819953583285
42,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,4,5,6,3,3,0,0,1,0,0,8453407.696608048,0.0,0.0,25037214.086173728,136139220.23726827,0.11114684311841778,0.0,26944541.17841299,227081408.30136615,0.024036072454225444
43,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,7,3,0,5,4,7,1,4,0,0,3,2,0,0,8453407.696608048,1964650.1525555558,0.0012312432958344586,27578229.96765524,86983919.56442314,0.07480223006274717,0.0,23842105.918850746,338623965.4912835,0.016732820463723038
44,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,2,7,0,4,0,4,0,2,0,7,1,2,0,0,22258486.725668453,0.0,0.0,27578229.96765524,102389514.84432673,0.030986335751416048,3472.760037380397,16261596.527360518,215249122.52406758,0.0041098994752899656
45,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,7,5,1,2,6,3,5,0,0,3,0,4,0,0,8453407.696608048,0.0,0.0,33377116.55719709,24192661.953615986,0.022914834329032335,0.0,18703924.150613267,348049833.47542715,0.014478817556136593
46,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,3,7,0,1,6,3,1,5,0,0,0,0,0,0,0.0,1731682.7090285674,0.00030534784037652106,0.0,252067864.0219959,0.07191448060831293,9240.409788081015,42803825.6246535,303795285.09972066,0.012575459860749857
47,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,2,0,4,1,6,0,6,4,6,1,0,0,4,4,0,0,9695195.36216505,5163172.454782296,0.00036937298875033765,33377116.55719709,29007448.862618476,0.0037070503424423314,1705.2373441007144,0.0,322812453.96610606,0.0
48,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,3,7,2,5,0,2,3,1,7,0,0,2,4,0,0,7332080.219521779,1313644.5201131904,0.0006230678680484057,33377116.55719709,47544677.919515945,0.04026838083616424,0.0,0.0,365645764.50915414,0.0
49,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,6,2,7,5,0,1,4,2,2,2,0,0,6,3,3,7332080.219521779,0.0,0.0,118473193.28313744,7242893.995645234,0.001804062427795129,164.87749418859045,0.0,378977301.6000583,0.0
50,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,2,0,2,1,7,0,0,3,2,6,0,0,1,5,0,0,6320800.309666242,2086751.4660911076,0.00015843498089919522,36676675.840294495,56231322.59420428,0.007243165024381928,2809.0864549510443,0.0,231397811.22653323,0.0
51,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,3,0,0,1,3,0,1,0,0,4,1,6,0,3,0,0,19337348.34775413,976639.8884888155,5.0358088501253846e-05,30351526.042379983,129201390.00839037,0.013143857045285402,7899.250180186941,0.0,149242204.18532056,0.0
52,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,6,1,0,5,2,5,2,1,6,0,0,3,0,0,12586457.998778107,0.0,0.0,30351526.042379983,43592161.16624497,0.042099128965003944,0.0,23842105.918850746,327616293.67322195,0.016732820463723038
53,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,6,2,0,2,7,2,1,2,2,1,0,6,0,0,0,19337348.34775413,531117.2764866829,0.0003453204351136547,0.0,269914653.2649003,0.21532503409657341,0.0,3195241.0853594774,353204894.37978387,0.002348137920536427
54,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,2,7,2,0,6,5,4,6,7,0,1,3,1,0,0,15063068.18035096,593636.2749452346,0.0001486416374253211,25037214.086173728,138650953.5001881,0.04137890069291968,4818.9549275352,23842105.918850746,409472039.3702239,0.006023815366940293
55,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,3,1,0,0,7,3,3,1,4,2,0,1,3,0,0,14092235.304915495,593636.2749452346,0.0001486416374253211,30351526.042379983,42917549.30946592,0.014863942888225906,1955.2107329592209,23842105.918850746,289149764.94429266,0.006023815366940293
56,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,2,0,6,0,1,1,0,1,3,0,0,3,0,0,8453407.696608048,0.0,0.0,30351526.042379983,75060976.16922696,0.06314869344750591,0.0,0.0,225347966.80295122,0.0
57,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,2,1,6,1,6,0,7,0,0,1,3,0,0,6320800.309666242,4160279.2348475764,0.0007062601077926936,30351526.042379983,68895889.06319201,0.02069664162110121,2259.9607735883437,3154967.425597601,265452551.16875634,0.0008250538378653738
58,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,3,3,3,1,1,0,3,6,7,0,2,3,3,7,0,0,26372924.31264166,0.0,0.0,44193513.54513965,5584363.355883623,0.0006013541425983764,595.5319960694819,5092864.569442102,290052527.4996059,0.0005500358919102493
59,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0.0,5320657.217256299,0.0008439630734048938,40273672.383724004,94334636.5533607,0.029157890900305784,4335.019465790252,57048883.77032471,24198032.45136138,0.018175053796923933
60,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,4,0,5,0,3,0,22356212.824753046,0.0,0.0,30351526.042379983,482930534.93778694,0.12912783583306797,13553.540299617927,7698297.476808492,84110634.95327075,0.0025846509066459154
61,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,4,4,4,8,3,2,4,7,7,1,0,1,0,0,1,0,6320800.309666242,1197795.2784159933,8.287690442727714e-05,25037214.086173728,196786673.9052003,0.018108637388524834,14283.401287153076,3275788.40488323,470739222.14382255,0.0002952937594828645
62,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,7332080.219521779,0.0,0.0,0.0,269426365.306668,0.21496843213016165,0.0,10683892.094153423,263614532.3657278,0.008584957059823064
63,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0.0,573928.0091194264,3.1854809013217166e-05,30351526.042379983,15155832.926986843,0.0015529863017427767,3459.9031561718466,47862514.35760649,58544409.57908474,0.005064068563389596
64,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,6320800.309666242,0.0,0.0,25037214.086173728,694337364.621973,0.20039764246576736,24722.071296594037,115282224.06226401,42291505.65437629,0.036644743680121536
65,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,3,2,4,7,0,0,0,0,0,0,4,0,0,0,9695195.36216505,4886834.597677858,0.0022351862028163237,0.0,265258256.2918098,0.210665039314137,0.0,14378060.489707068,220718295.7516969,0.02469893525597619
66,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,3,1,1,1,0,0,2,4,7,0,2,1,0,0,0,0,14092235.304915495,0.0,0.0,0.0,248279538.77537572,0.023434333335246936,19700.246152570013,59443936.374695286,209840655.42273244,0.006285722574850737
67,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,2,1,4,2,2,7,7,1,7,6,0,7,3,1,0,0,24956580.074387155,3172709.8575323494,0.00018211599535317412,25037214.086173728,145372145.10505038,0.01802515079843893,7654.923400063822,3154967.425597601,443453893.0894461,0.0003437724324439059
68,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,0,3,2,1,0,2,1,1,6,4,6,2,2,0,0,34352284.70468299,0.0,0.0,27578229.96765524,84052956.10519749,0.010385273669338918,5479.9184866444475,29470215.68653876,240898031.5082294,0.003974528067487398
69,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,4,0,0,1,2,0,0,1,0,0,0,0,1,0,0.0,3750481.2604159964,0.0018481834383311854,25037214.086173728,191351730.97469229,0.14593122556985663,0.0,13783954.102371003,150673915.1127307,0.010587352151340362
70,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,3,6320800.309666242,0.0,0.0,60039471.119519606,289661199.2988354,0.23522855130698855,0.0,77437638.1704699,24198032.45136138,0.06838107020511645
71,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,3,0,0,1,3,0,0,4,1,0,4,0,3,0,0,3,19364628.02360858,0.0,0.0,30351526.042379983,206762430.50981015,0.019698755900149655,13769.31869295657,7621447.294420699,130160325.79748756,0.0008453296513931138
72,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,7,0,1,0,0,1,0,0,0,1,0,0,3,0,0,6320800.309666242,0.0,0.0,30351526.042379983,110606800.05290022,0.09219579551035517,0.0,35691997.08540386,147748464.03526992,0.03167654646543073
73,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,7,8,3,7,3,1,9,1,0,0,0,1,0,6320800.309666242,1941084.4452370536,0.0009346018020726085,25037214.086173728,201263981.0583528,0.15470255155289406,0.0,0.0,446236468.0090013,0.0
74,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,3,9,0,4,3,0,1,2,7,0,0,0,0,1,0,0,0.0,646776.2788937667,3.938205299604281e-05,25037214.086173728,143471408.38807568,0.014128451446982838,9506.38885847896,7813572.750390191,298919554.3649461,0.0008858812784485934
75,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,3,3,1,1,7,4,0,4,0,4,0,0,7,2,0,0,14261651.781499248,3625551.084976095,0.00020356522691768072,27578229.96765524,104816087.93955821,0.010427928793280824,6776.212871023865,0.0,313279519.54411274,0.0
76,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,3,6,7,3,5,0,3,3,0,0,5,0,0,8453407.696608048,0.0,0.0,36676675.840294495,58851024.920236036,0.05071896298900878,0.0,0.0,329499199.5316688,0.0
77,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,3,4,3,1,0,0,0,2,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,265339365.04873836,0.2107227000146576,0.0,20802375.073193815,237371185.3512264,0.01871045741785991
78,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,3,0,0,4,5,0,4,7,2,7,0,0,0,3,0,0,0.0,7629273.815408424,0.0004432475865004051,30351526.042379983,66193620.91809079,0.006594068619597434,4608.671854939263,0.0,278950575.0030062,0.0
79,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,6,0,0,6,0,5,4,0,5,0,0,5,0,0,0,11068771.68625446,3625551.084976095,0.0016963768909806726,0.0,268220055.54248005,0.21345927270996332,0.0,0.0,258786708.48366177,0.0
80,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,2,0,5,1,2,1,3,4,3,1,3,0,1,5,0,0,15444563.06553661,0.0,0.0,36676675.840294495,16177816.717239374,0.0021335182267541147,884.8079482881456,3154967.425597601,309051298.0413454,0.0003437724324439059
81,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,3,0,0,0,3,6,0,7,1,0,0,30033571.88243507,0.0,0.0,25037214.086173728,136663146.53351808,0.013531793792601115,10221.546936917064,32026663.119853627,104735633.10862342,0.003572966175833048
82,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,4,3,0,0,4,3,6,3,7,0,0,3,0,0,14261651.781499248,0.0,0.0,30351526.042379983,41129273.230307154,0.012499134492253938,1893.4348323958502,26250067.789866332,277233855.6299673,0.008219798950579931
83,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,3,4,0,2,5,0,0,2,5,7,0,0,0,4,0,0,0.0,2062473.6292820992,0.0001243153566409157,33377116.55719709,46697880.22592491,0.004734957853947872,2964.7728121772207,0.0,246136210.37226018,0.0
84,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,2,1,0,0,0,0,3,3,6,1,3,0,0,0,0,15063068.18035096,0.0,0.0,0.0,255064915.30504763,0.07246269732865669,9218.422145132816,38787965.46034943,161597091.2348681,0.012329698425869897
85,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,1,6,0,0,4,3,1,2,2,1,0,2,3,0,0,13903423.98391871,562376.7757159589,5.6866040430466e-05,30351526.042379983,42917549.30946592,0.006193309536760796,3245.0097130590075,23842105.918850746,271313869.1553153,0.002509923069558456
86,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,4,0,7,0,2,3,2,0,7,6,0,0,0,0,0,12586457.998778107,0.0,0.0,0.0,263982049.04243886,0.21046155751302809,0.0,18224231.23571725,278543494.1149327,0.013764525351897445
87,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,3,2,0,3,7,4,7,0,0,0,0,0,14261651.781499248,0.0,0.0,0.0,272440052.17926234,0.21749649754787967,0.0,3235514.7451213533,226893396.17847225,0.002404459624780149
88,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,2,0,3,7,5,1,1,0,0,1,1,0,6320800.309666242,705916.0787347576,0.0003791069362031066,50929971.20054293,120847831.24413669,0.09696819604024809,0.0,5222887.017990314,195022862.96249998,0.004808919249560298
89,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,2,0,3,5,2,6,3,6,1,0,4,0,6,0,0,9695195.36216505,2274593.0291897613,0.0008671813122332874,40273672.383724004,11672419.25610445,0.011768855738503494,0.0,0.0,362499535.5884122,0.0
90,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,5,0,2,2,2,0,2,6,0,1,1,2,6,0,0,20699316.18745729,568628.6755618138,0.00013891112511155883,40273672.383724004,11672419.25610445,0.004236788065861257,465.2854187918052,3211350.549264227,242405288.19786695,0.0008534399768042095
91,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,3,0,0,6,0,2,3,5,1,0,3,1,0,0,0,15444563.06553661,2245984.6353606554,0.0008481884454903363,0.0,270243729.5911388,0.2158830844888875,0.0,0.0,243328994.76955217,0.0
92,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,3,0,6,2,7,0,6,1,5,1,2,0,0,0,0,0,7332080.219521779,0.0,0.0,0.0,273538344.954924,0.0261968275521374,17998.398776039634,0.0,338082033.5502771,0.0
93,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,3,6,0,7,4,7,22374727.640758883,0.0,0.0,150375857.82820207,0.0,0.0,0.0,7525384.566435954,119089331.72649337,0.006875448648878116
